,id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,county,state
324014,7190366642,des moines,19950,2018.0,subaru,crosstrek limited,excellent,4 cylinders,gas,43000.0,clean,automatic,4wd,,SUV,silver,,ia
342144,7179255108,richmond,7800,2011.0,nissan,altima,,4 cylinders,gas,102897.0,,automatic,fwd,,sedan,blue,,va
85752,7195515608,atlanta,6700,,,,,,,,,,,,,,,ga
213280,7187865628,colorado springs,34499,2017.0,subaru,wrx,,4 cylinders,gas,23113.0,clean,manual,4wd,compact,sedan,silver,,co
243429,7194880973,houston,8991,2016.0,chrysler,200,,,gas,110049.0,clean,automatic,fwd,,sedan,black,,tx
376594,7192625292,columbia,6000,2006.0,ford,expedition,excellent,8 cylinders,gas,291085.0,clean,automatic,rwd,full-size,SUV,white,,sc
259975,7188580471,santa maria,15995,2012.0,honda,cr-v ex-l awd,excellent,4 cylinders,gas,,clean,automatic,4wd,mid-size,SUV,silver,,ca
42290,7179838459,jacksonville,32000,2018.0,ford,f-150 xlt,like new,6 cylinders,gas,10250.0,clean,automatic,rwd,full-size,truck,silver,,nc
47440,7196941467,boone,10500,,,,,,,,,,,,,,,nc
6858,7192339484,san antonio,5999,2007.0,nissan,ud,,,diesel,,clean,automatic,,,,,,tx
172308,7194381670,spokane / coeur d'alene,16000,2018.0,subaru,"impreza sport, awd, reli",,4 cylinders,gas,10311.0,rebuilt,manual,4wd,,wagon,,,id
221633,7193685567,austin,0,2013.0,toyota,highlander limited,,,gas,,clean,automatic,,,,,,tx
223595,7193278862,redding,19988,2018.0,honda,cr-v - new tires - rear camera - bluetooth -,excellent,4 cylinders,gas,,clean,automatic,fwd,,SUV,grey,,ca
233148,7186684735,champaign urbana,2300,2009.0,ford,focus se,good,,gas,182000.0,clean,automatic,,,,,,il
383096,7180493035,wenatchee,0,2011.0,kia,sportage,,,gas,,clean,automatic,,,other,black,,wa
390375,7178778904,appleton-oshkosh-FDL,15900,2016.0,gmc,terrain,excellent,4 cylinders,gas,,lien,automatic,fwd,,SUV,silver,,wi
233548,7190076296,eugene,451,2018.0,chevrolet,silverado 1500,,8 cylinders,gas,20339.0,clean,automatic,4wd,,truck,,,or
363608,7190340767,anchorage / mat-su,18750,2017.0,ford,escape se 4wd,excellent,4 cylinders,gas,44013.0,clean,automatic,4wd,,SUV,white,,ak
117160,7196098736,syracuse,6495,,,,,,,,,,,,,,,ny
113363,7194351514,hawaii,21360,2018.0,buick,encore,,4 cylinders,gas,4371.0,clean,automatic,fwd,,SUV,black,,hi
264530,7194644515,odessa / midland,32,2018.0,ford,taurus,like new,6 cylinders,gas,,clean,automatic,fwd,full-size,,red,,tx
147313,7196005120,salem,467,,,,,,,,,,,,,,,or
314675,7189026719,missoula,38500,2018.0,ford,f-150 lariat,,6 cylinders,gas,41684.0,clean,automatic,4wd,,,,,mt
235991,7188807449,baltimore,22000,2016.0,mercedes-benz,metris,,,gas,53658.0,clean,automatic,rwd,,,,,md
276282,7186978305,south bend / michiana,5900,2014.0,ford,focus se hatchback,excellent,4 cylinders,gas,50839.0,rebuilt,automatic,fwd,,hatchback,silver,,in
207730,7195059711,nashville,19500,2000.0,chevrolet,corvette,like new,8 cylinders,gas,14378.0,clean,automatic,rwd,,coupe,red,,tn
390006,7180153768,appleton-oshkosh-FDL,25990,2016.0,lincoln,mkt ecoboost,good,6 cylinders,other,45120.0,clean,automatic,,,other,white,,wi
366294,7184104999,tulsa,23988,2007.0,chevrolet,corvette,like new,8 cylinders,gas,60384.0,clean,manual,,,,,,ok
53957,7192241114,maine,4000,2013.0,nissan,sentra new sticker,,,gas,166.0,clean,automatic,,,,,,me
286522,7191881466,colorado springs,1200,2003.0,ford,escape,good,6 cylinders,gas,200200.0,clean,automatic,4wd,mid-size,SUV,red,,co
256794,7190630252,philadelphia,11900,2015.0,nissan,altima,good,6 cylinders,gas,51020.0,clean,automatic,fwd,full-size,,black,,pa
222932,7181064125,fort smith,53126,2018.0,ram,2500,,,diesel,32449.0,clean,automatic,4wd,,pickup,white,,ar
300804,7180460903,mcallen / edinburg,16995,2011.0,ford,f250,,,diesel,,clean,automatic,,,,,,tx
415629,7192282457,iowa city,0,2010.0,dodge,grand caravan sxt,good,6 cylinders,other,120418.0,clean,automatic,fwd,,van,red,,ia
362075,7196443279,phoenix,0,,,,,,,,,,,,,,,az
396312,7181028389,knoxville,20990,2015.0,ford,mustang,,,gas,105289.0,clean,automatic,,sub-compact,coupe,blue,,tn
165371,7195760511,houston,8500,,,,,,,,,,,,,,,tx
372993,7188286445,ocala,4995,2011.0,toyota,camry,good,4 cylinders,gas,140.0,clean,automatic,fwd,full-size,sedan,grey,,fl
332650,7192271736,tallahassee,7299,2009.0,bmw,528i,excellent,6 cylinders,gas,156000.0,clean,automatic,rwd,full-size,sedan,silver,,fl
2189,7186810269,kennewick-pasco-richland,12999,2013.0,jeep,grand cherokee laredo 3.,excellent,6 cylinders,gas,156860.0,clean,automatic,4wd,,SUV,,,wa
376803,7193536586,greensboro,15499,2011.0,nissan,frontier sl crew cab,,,gas,92841.0,clean,automatic,,,,,,nc
2442,7185822736,kennewick-pasco-richland,31980,2019.0,ford,flex sel awd,excellent,6 cylinders,gas,7085.0,clean,automatic,4wd,,SUV,,,wa
238735,7194989534,chico,37988,2016.0,ford,f-250 super duty long bed,,8 cylinders,diesel,76293.0,clean,automatic,4wd,,truck,,,ca
326350,7191717843,orlando,3799,2007.0,honda,odyssey,good,6 cylinders,gas,157459.0,clean,automatic,,,mini-van,blue,,fl
22233,7192944322,"kansas city, MO",17402,2018.0,nissan,rogue,,4 cylinders,gas,81917.0,clean,automatic,4wd,,SUV,blue,,ks
141485,7196592061,portland,19995,,,,,,,,,,,,,,,or
406453,7194423531,central NJ,15995,2017.0,chevrolet,equinox,excellent,4 cylinders,gas,55846.0,clean,automatic,4wd,mid-size,SUV,white,,nj
308623,7190683453,decatur,5988,2008.0,chrysler,pacifica,,,gas,93368.0,clean,automatic,,,other,red,,il
72465,7196165105,orlando,8950,,,,,,,,,,,,,,,fl
183510,7194156862,auburn,6500,2009.0,nissan,maxima sv,good,6 cylinders,gas,129000.0,clean,automatic,fwd,full-size,sedan,white,,al
270408,7193885323,maine,11995,2011.0,gmc,acadia,excellent,6 cylinders,gas,127280.0,clean,automatic,,,,,,me
258119,7181584320,brainerd,31990,2015.0,gmc,yukon xl,excellent,,gas,81000.0,clean,automatic,,,SUV,,,mn
112919,7191746146,fresno / madera,11000,2012.0,gmc,acadia,,,gas,96750.0,clean,automatic,,,,,,ca
366997,7181284386,moses lake,44999,2017.0,gmc,yukon denali 4x4 gas suv,,,gas,63782.0,clean,automatic,4wd,,SUV,grey,,wa
48208,7194621629,utica-rome-oneida,7995,2011.0,kia,sorento lx awd,excellent,6 cylinders,gas,111000.0,clean,automatic,4wd,mid-size,SUV,grey,,ny
362431,7180310613,sioux city,0,2015.0,ford,fusion,,4 cylinders,gas,6103.0,clean,automatic,fwd,,sedan,red,,ia
150981,7196102079,columbia,5995,,,,,,,,,,,,,,,sc
297637,7180051302,albany,12400,2015.0,bmw,x1,good,4 cylinders,gas,98239.0,clean,automatic,4wd,,wagon,blue,,ny
63364,7193697876,new hampshire,11950,2008.0,toyota,4runner,,6 cylinders,gas,177645.0,clean,automatic,4wd,,SUV,white,,nh
282617,7194908778,orange county,9777,2011.0,lexus,ct hybrid premium,excellent,4 cylinders,gas,135123.0,clean,automatic,fwd,full-size,sedan,black,,ca
382991,7188765593,albuquerque,0,2018.0,hyundai,tucson,good,,gas,10930.0,clean,automatic,,,other,silver,,nm
207743,7195056353,nashville,36950,2015.0,ford,f-250 crew cab xl 4x4 sd sb,excellent,8 cylinders,diesel,147639.0,clean,automatic,4wd,full-size,truck,red,,tn
269921,7186181740,memphis,28500,2016.0,ford,f-550,like new,8 cylinders,diesel,38000.0,salvage,automatic,rwd,,,,,tn
142878,7193725312,boise,16993,2019.0,mitsubishi,eclipse cross,,4 cylinders,gas,35209.0,clean,automatic,4wd,,SUV,grey,,id
240553,7192407869,new hampshire,11990,2007.0,gmc,yukon xl,excellent,8 cylinders,gas,141647.0,clean,automatic,4wd,full-size,SUV,white,,nh
392667,7195151900,las vegas,2000,1996.0,ford,ranger,,,gas,,clean,automatic,,,,,,nv
282087,7194331010,boston,11999,2011.0,lexus,ls460 awd,,,gas,,clean,automatic,,,,,,ma
356323,7190197605,birmingham,0,2017.0,chevrolet,silverado 1500 lt crew cab long box 4wd,,,,109449.0,,automatic,4wd,,pickup,red,,al
47709,7196529908,charlotte,26900,,,,,,,,,,,,,,,nc
80620,7195871715,tampa bay area,10788,,,,,,,,,,,,,,,fl
189963,7187435512,sioux falls / SE SD,21969,2011.0,chevrolet,express passenger,good,8 cylinders,gas,73766.0,clean,automatic,4wd,full-size,van,black,,sd
173001,7181631348,fort smith,0,2018.0,chrysler,pacifica,excellent,6 cylinders,gas,44321.0,clean,automatic,fwd,,mini-van,blue,,ar
136769,7195547897,bend,50573,,,,,,,,,,,,,,,or
200508,7180326179,scottsbluff / panhandle,44900,,,Transit Van,,6 cylinders,,3652.0,clean,automatic,rwd,,van,white,,ne
243950,7194845720,houston,21998,2017.0,audi,a4,,4 cylinders,gas,35683.0,clean,automatic,fwd,compact,sedan,custom,,tx
72961,7187193446,medford-ashland,5995,1998.0,nissan,frontier se,excellent,4 cylinders,gas,184466.0,clean,automatic,rwd,,truck,red,,or
136789,7195505696,bend,39961,,,,,,,,,,,,,,,or
148705,7181419348,corpus christi,21920,2018.0,honda,cr-v,,4 cylinders,gas,27223.0,clean,automatic,fwd,mid-size,SUV,grey,,tx
309062,7193727009,northern michigan,6500,2008.0,buick,lucerne cxl,good,,gas,82400.0,clean,automatic,fwd,,sedan,white,,mi
235237,7194898148,tucson,15900,2013.0,ford,super duty f-250 srw,excellent,8 cylinders,gas,,clean,automatic,4wd,full-size,truck,white,,az
214263,7182508539,modesto,11995,2011.0,gmc,terrain slt,,,gas,71940.0,clean,automatic,,,,,,ca
140921,7196712130,portland,18937,,,,,,,,,,,,,,,or
267267,7191543813,jackson,3500,1996.0,toyota,avalon,excellent,6 cylinders,gas,138000.0,clean,automatic,fwd,,sedan,,,tn
164063,7196112476,houston,10995,,,,,,,,,,,,,,,tx
326881,7194738637,minneapolis / st paul,15991,2011.0,ford,f-150,,6 cylinders,gas,154743.0,clean,automatic,4wd,full-size,pickup,red,,mn
47336,7195988085,asheville,1500,,,,,,,,,,,,,,,nc
210954,7194222006,"quad cities, IA/IL",4575,2008.0,,Suzuki Forenza,,,gas,,clean,automatic,,,,,,il
231088,7190927423,eugene,4449,1997.0,gmc,suburban k1500,,,gas,177372.0,,automatic,4wd,,SUV,green,,or
137401,7196798402,eugene,116,,,,,,,,,,,,,,,or
163617,7196282691,houston,0,,,,,,,,,,,,,,,tx
280763,7186092514,mobile,4999,2006.0,toyota,sienna le,excellent,6 cylinders,gas,182000.0,clean,automatic,,,mini-van,blue,,al
400700,7194521093,las vegas,7300,2006.0,ford,f650,,,diesel,,clean,automatic,,,,,,nv
264644,7194477238,new orleans,19950,2017.0,ford,f-250 super duty xlt,good,8 cylinders,gas,173732.0,clean,automatic,rwd,full-size,pickup,white,,la
419438,7194121773,long island,0,2017.0,infiniti,q50,excellent,,gas,38728.0,clean,automatic,,,sedan,,,ny
358970,7190742376,anchorage / mat-su,21999,2017.0,subaru,forester,,4 cylinders,gas,45056.0,clean,automatic,4wd,,SUV,blue,,ak
363176,7192365215,northwest GA,4995,2000.0,jeep,grand cherokee,excellent,6 cylinders,gas,137200.0,clean,automatic,4wd,full-size,SUV,silver,,ga
277223,7190019449,tri-cities,11990,2011.0,hyundai,tucson gls sport utility,good,,gas,78037.0,clean,other,,,SUV,black,,tn
6368,7193684628,ft myers / SW florida,9988,2015.0,chrysler,200,excellent,,gas,81195.0,clean,automatic,fwd,,sedan,black,,fl
352966,7190771178,maine,33995,2007.0,ford,mustang roush,like new,8 cylinders,gas,5400.0,clean,manual,rwd,,coupe,red,,me
360377,7196879458,phoenix,9500,,,,,,,,,,,,,,,az
137743,7196156711,eugene,0,,,,,,,,,,,,,,,or
207921,7194830983,nashville,10700,2013.0,honda,odyssey,,6 cylinders,gas,141525.0,clean,automatic,fwd,,van,black,,tn
182883,7192735518,north jersey,16300,2015.0,subaru,xv crosstrek,good,4 cylinders,gas,44235.0,clean,other,4wd,full-size,SUV,grey,,nj
139063,7195813297,medford-ashland,6000,,,,,,,,,,,,,,,or
261784,7194384990,lubbock,7500,2003.0,,International,,,diesel,,clean,automatic,,,bus,,,tx
331646,7189585572,wenatchee,13000,2012.0,subaru,impreza sport,excellent,4 cylinders,gas,98500.0,clean,manual,4wd,compact,hatchback,grey,,wa
393808,7192380958,austin,5100,2008.0,nissan,altima 2.5s coupe,good,4 cylinders,gas,148.0,clean,automatic,,,,,,tx
103936,7183937933,kalispell,3500,2001.0,dodge,dakota base,,,gas,140295.0,clean,automatic,4wd,,,,,mt
138702,7194326063,medford-ashland,0,2015.0,ram,3500 laramie long bed diese,,6 cylinders,diesel,108460.0,clean,automatic,4wd,,truck,,,or
198324,7193895187,buffalo,4800,2001.0,lexus,gs430,excellent,8 cylinders,gas,220000.0,clean,automatic,rwd,,,black,,ny
422910,7184830166,southwest michigan,16700,2017.0,ford,escape,excellent,4 cylinders,gas,61443.0,clean,automatic,4wd,,SUV,grey,,mi
113509,7196839534,maine,8500,,,,,,,,,,,,,,,me
56014,7196863079,north jersey,15999,,,,,,,,,,,,,,,nj
157059,7196917693,dallas / fort worth,37991,,,,,,,,,,,,,,,tx
152606,7193570582,boise,15225,2017.0,nissan,quest cvt,,,gas,62902.0,clean,,fwd,,SUV,brown,,id
188846,7194186293,chicago,27995,2017.0,jeep,grand cherokee,,,gas,51820.0,clean,automatic,4wd,,SUV,black,,il
15409,7195127705,south florida,7500,2007.0,gmc,yukon slt,,,gas,,clean,automatic,,,,,,fl
262201,7188295932,fargo / moorhead,20999,2013.0,ford,expedition king ranch,excellent,,gas,,clean,automatic,,,,,,mn
9205,7194526774,orlando,5990,2007.0,ford,explorer,excellent,8 cylinders,gas,154062.0,clean,automatic,rwd,,SUV,grey,,fl
41683,7188225915,space coast,2295,1997.0,ford,ranger,,4 cylinders,gas,,clean,manual,,,,,,fl
245627,7183396512,syracuse,9195,2012.0,hyundai,tuscon limited 4x4,,,gas,125000.0,clean,automatic,4wd,,,,,ny
415689,7192664785,mason city,8395,2009.0,toyota,highlander,,6 cylinders,gas,197000.0,clean,automatic,4wd,full-size,SUV,black,,ia
420326,7186550553,richmond,0,2019.0,dodge,grand caravan,,,other,26916.0,clean,automatic,fwd,,mini-van,blue,,va
233780,7191069874,medford-ashland,0,2020.0,,all,excellent,,other,,clean,other,,,,,,or
254437,7184248436,fort collins / north CO,22000,1978.0,ford,bronco,,other,other,,clean,manual,4wd,,,,,co
423694,7193512070,new haven,7995,2011.0,mercedes-benz,c 300,,6 cylinders,gas,105900.0,clean,automatic,4wd,,sedan,blue,,ct
72617,7182517597,lancaster,20500,2015.0,ford,transit cargo,,6 cylinders,gas,99855.0,clean,automatic,rwd,full-size,van,silver,,pa
67867,7196623587,"washington, DC",5300,,,,,,,,,,,,,,,dc
289654,7194515605,san diego,8995,2007.0,honda,element,,4 cylinders,gas,131000.0,clean,automatic,fwd,,,silver,,ca
157845,7192510665,greensboro,14995,2014.0,bmw,x1 xdrive28i,,,gas,67498.0,clean,automatic,,,,,,nc
253478,7179409898,jersey shore,35995,2018.0,lincoln,continental,,,gas,28307.0,clean,automatic,,,,,,nj
130794,7196199692,cincinnati,10495,,,,,,,,,,,,,,,oh
78952,7193570736,atlanta,48900,2017.0,ram,5500,,6 cylinders,diesel,,clean,automatic,rwd,,,,,ga
394138,7190698728,fayetteville,6900,2008.0,bmw,x3,good,6 cylinders,gas,115822.0,clean,automatic,4wd,,SUV,silver,,ar
161044,7187130302,wilmington,0,2007.0,ford,explorer,salvage,6 cylinders,gas,,clean,automatic,4wd,full-size,SUV,red,,nc
90888,7186998361,eau claire,3988,2007.0,nissan,sentra,excellent,4 cylinders,gas,101489.0,clean,automatic,fwd,mid-size,sedan,black,,wi
25554,7196738739,reno / tahoe,2950,,,,,,,,,,,,,,,ca
32750,7195776085,sacramento,13700,,,,,,,,,,,,,,,ca
130959,7195943530,cincinnati,3000,,,,,,,,,,,,,,,oh
45358,7194317200,south florida,12998,2015.0,dodge,durango,,,gas,,clean,automatic,,,,,,fl
365023,7195749851,phoenix,8000,,,,,,,,,,,,,,,az
217880,7189792404,southeast KS,2500,2001.0,mercury,grand marquis ls,good,8 cylinders,gas,164308.0,clean,automatic,rwd,full-size,sedan,white,,ks
261403,7189195542,fargo / moorhead,30000,2019.0,dodge,durango,,6 cylinders,gas,4464.0,clean,automatic,4wd,,SUV,white,,mn
29004,7196587767,sacramento,225,,,,,,,,,,,,,,,ca
227505,7181492892,winchester,25995,2017.0,bmw,x3,,,gas,61574.0,clean,automatic,,,SUV,black,,va
66918,7189758091,lincoln,7950,2007.0,ford,f150 supercab xlt,excellent,6 cylinders,gas,89185.0,clean,automatic,rwd,full-size,pickup,black,,ne
41756,7190808532,hickory / lenoir,38500,2016.0,ford,f-150,excellent,6 cylinders,gas,,clean,automatic,4wd,full-size,pickup,blue,,nc
213931,7189992457,columbus,11995,2010.0,infiniti,ex,,,gas,81688.0,clean,automatic,,,other,black,,oh
317108,7194190766,kennewick-pasco-richland,5998,2009.0,ford,focus se,,4 cylinders,gas,149312.0,clean,automatic,fwd,,sedan,,,wa
11268,7180418455,memphis,18075,2016.0,buick,regal,,4 cylinders,,44661.0,clean,automatic,fwd,,sedan,black,,tn
368734,7193579358,fayetteville,15500,2017.0,nissan,rogue,,,gas,69808.0,clean,automatic,fwd,,wagon,black,,nc
358390,7194186320,boone,9200,2013.0,nissan,murano,excellent,,gas,109000.0,clean,automatic,4wd,,,grey,,nc
103922,7184021120,kalispell,147,2015.0,volkswagen,jetta,,4 cylinders,gas,61523.0,clean,automatic,fwd,,sedan,,,mt
218106,7187103644,twin falls,8524,2007.0,toyota,highlander,,,gas,196639.0,clean,automatic,4wd,,wagon,silver,,id
162967,7192625108,raleigh / durham / CH,0,2013.0,toyota,sienna xle aas,good,6 cylinders,gas,96646.0,clean,automatic,fwd,,van,silver,,nc
315333,7191900345,daytona beach,49999,2017.0,ram,3500,excellent,,gas,21286.0,clean,other,,full-size,truck,custom,,fl
283954,7194506875,orange county,31995,2015.0,,Freightliner Sprinter 350,,6 cylinders,diesel,70698.0,clean,automatic,,,van,yellow,,ca
73693,7196559174,sarasota-bradenton,27995,,,,,,,,,,,,,,,fl
14961,7193165429,wichita falls,30988,2017.0,chevrolet,silverado,like new,8 cylinders,gas,89000.0,clean,automatic,4wd,,,,,tx
63816,7185949833,jackson,0,2014.0,dodge,avenger se,,,gas,,clean,automatic,,,,,,ms
305780,7187120415,norfolk / hampton roads,10800,2016.0,ford,fiesta se,excellent,,gas,,lien,automatic,,,hatchback,silver,,va
171562,7193416734,harrisburg,2100,2002.0,honda,accord,,4 cylinders,gas,206000.0,clean,automatic,fwd,mid-size,sedan,silver,,pa
247703,7193677015,"kansas city, MO",3450,2003.0,chevrolet,blazer 4x4,,,gas,162200.0,clean,automatic,,,,,,ks
135373,7182243569,kenai peninsula,12988,2019.0,nissan,sentra,,4 cylinders,gas,16567.0,clean,automatic,fwd,,sedan,,,ak
182925,7194309574,philadelphia,1400,2003.0,gmc,sierra,,,diesel,,clean,automatic,,,,,,pa
34111,7185000912,fredericksburg,1200,1997.0,nissan,hardbody,,4 cylinders,gas,202000.0,clean,manual,rwd,,truck,white,,va
15287,7196185880,los angeles,2999,,,,,,,,,,,,,,,ca
345802,7179697746,greenville / upstate,49118,2020.0,dodge,durango,new,,gas,0.0,clean,automatic,4wd,,SUV,blue,,sc
280475,7188366930,st george,22450,2016.0,audi,q3,,4 cylinders,gas,39852.0,clean,automatic,,,SUV,white,,ut
372470,7195831683,fresno / madera,7500,,,,,,,,,,,,,,,ca
216842,7180546599,eastern CT,14991,2012.0,jeep,grand cherokee,,8 cylinders,gas,82320.0,clean,automatic,4wd,,SUV,red,,ct
78545,7196969287,space coast,22900,,,,,,,,,,,,,,,fl
237504,7194238618,little rock,4650,2008.0,honda,cr-v,,,gas,,clean,manual,,,,,,ar
404286,7186146914,vermont,4000,2007.0,ford,f-150,good,8 cylinders,gas,,clean,automatic,4wd,full-size,pickup,green,,vt
285580,7194194237,boston,10995,2005.0,cadillac,escalade,like new,8 cylinders,gas,132017.0,clean,automatic,4wd,full-size,SUV,black,,ma
272611,7184844282,akron / canton,28750,2017.0,chevrolet,silverado 2500hd,,8 cylinders,gas,47869.0,clean,automatic,4wd,,truck,white,,oh
41074,7196798397,SF bay area,23000,,,,,,,,,,,,,,,ca
17667,7196670458,madison,11990,,,,,,,,,,,,,,,wi
118635,7190885020,ventura county,21495,2015.0,ford,explorer limited,excellent,6 cylinders,gas,65360.0,clean,automatic,rwd,full-size,SUV,grey,,ca
337324,7185929587,bowling green,34900,2019.0,ford,transit t-250,like new,6 cylinders,gas,6742.0,clean,automatic,rwd,full-size,van,white,,ky
379886,7193745976,stockton,0,2015.0,ford,explorer,,,gas,104494.0,clean,automatic,4wd,full-size,SUV,,,ca
228089,7194878861,dallas / fort worth,42988,2016.0,gmc,sierra 3500hd,,,gas,82314.0,clean,automatic,,,other,white,,tx
154621,7195984937,tri-cities,17788,,,,,,,,,,,,,,,tn
71693,7196794020,orlando,3995,,,,,,,,,,,,,,,fl
325775,7179038196,palm springs,45000,2017.0,mercedes-benz,"gls 450 42,000",excellent,6 cylinders,gas,42000.0,clean,automatic,4wd,,SUV,,,ca
338984,7178895966,columbia,12990,2017.0,hyundai,elantra gt hatchback 4d,good,,gas,62900.0,clean,automatic,fwd,,hatchback,silver,,sc
348894,7186909100,oklahoma city,17990,2008.0,ford,f-750,good,6 cylinders,diesel,37177.0,clean,automatic,rwd,full-size,truck,white,,ok
422511,7194672113,new haven,21000,2008.0,ford,f350 super duty,excellent,10 cylinders,gas,70900.0,clean,automatic,4wd,,truck,white,,ct
118872,7186539053,milwaukee,8999,2013.0,ford,e-series cargo e-250,,8 cylinders,other,165165.0,clean,automatic,,,van,white,,wi
51192,7196035356,SF bay area,0,,,,,,,,,,,,,,,ca
23242,7194435679,new york city,2500,2004.0,mercedes-benz,c240,,,gas,,clean,automatic,,,,,,ny
214114,7182484881,merced,3800,1994.0,toyota,tacoma,good,6 cylinders,gas,200000.0,clean,automatic,,,truck,black,,ca
